frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
388,"Jul 13, 2023 15:20:46.627365465 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3465,2,0,4,,,Zain_aiinde,1,,,,,,,,,
389,"Jul 13, 2023 15:20:46.723696494 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2179,2,0,8,0x00000000a11d5180,100,Aya's Galaxy ,1,1,,,,,,,,
390,"Jul 13, 2023 15:20:46.762502180 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1819,2,0,8,0x000000000214aa61,16,Aya's Galaxy ,1,2,,,,,,,,
391,"Jul 13, 2023 15:20:46.981410426 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1832,2,0,8,0x0000000002180180,16,Aya's Galaxy ,1,2,,,,,,,,
392,"Jul 13, 2023 15:20:47.049084669 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1836,2,0,8,0x00000000021909e6,16,Aya's Galaxy ,1,2,,,,,,,,
393,"Jul 13, 2023 15:20:47.272352313 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1849,2,0,8,0x00000000021c72a2,16,Aya's Galaxy ,1,2,,,,,,,,
394,"Jul 13, 2023 15:20:47.386238131 GMT",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,2168,2,0,8,0x0000009a0b32f19f,100,MM_Alaa,1,2,,,,,,,,
395,"Jul 13, 2023 15:20:47.546240026 GMT",e8:9e:b4:51:a4:2f,d6:7e:a7:8e:35:cb,44,0,d6:7e:a7:8e:35:cb,133,2,2,12,,,,,,,,,,,,,
396,"Jul 13, 2023 15:20:47.546482549 GMT",,e8:9e:b4:51:a4:2f,28,0,,,2,1,13,,,,,,,,,,,,,
397,"Jul 13, 2023 15:20:47.548295772 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
398,"Jul 13, 2023 15:20:47.646382351 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2189,2,0,8,0x00000000a12b6541,100,Aya's Galaxy ,1,1,,,,,,,,
399,"Jul 13, 2023 15:20:47.651119572 GMT",e8:9e:b4:51:a4:2f,d6:7e:a7:8e:35:cb,44,0,d6:7e:a7:8e:35:cb,134,2,2,12,,,,1,,,,,,,,,
400,"Jul 13, 2023 15:20:47.657974190 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
401,"Jul 13, 2023 15:20:47.751525030 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1877,2,0,8,0x000000000223c24f,16,Aya's Galaxy ,1,2,,,,,,,,
402,"Jul 13, 2023 15:20:47.833267855 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1882,2,0,8,0x0000000002250180,16,Aya's Galaxy ,1,2,,,,,,,,
403,"Jul 13, 2023 15:20:47.868459351 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
404,"Jul 13, 2023 15:20:47.888465596 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
405,"Jul 13, 2023 15:20:47.889862305 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
406,"Jul 13, 2023 15:20:47.909436302 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
407,"Jul 13, 2023 15:20:47.935072434 GMT",b6:f2:68:c9:ce:c5,ff:ff:ff:ff:ff:ff,143,0,ff:ff:ff:ff:ff:ff,253,2,0,4,,,,,,,,,,,,,
408,"Jul 13, 2023 15:20:47.956032828 GMT",b6:f2:68:c9:ce:c5,ff:ff:ff:ff:ff:ff,143,0,ff:ff:ff:ff:ff:ff,254,2,0,4,,,,,,,,,,,,,
409,"Jul 13, 2023 15:20:47.976028539 GMT",b6:f2:68:c9:ce:c5,ff:ff:ff:ff:ff:ff,143,0,ff:ff:ff:ff:ff:ff,255,2,0,4,,,,,,,,,,,,,
410,"Jul 13, 2023 15:20:48.164770326 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
411,"Jul 13, 2023 15:20:48.226564403 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1906,2,0,8,0x00000000022b0180,16,Aya's Galaxy ,1,2,,,,,,,,
412,"Jul 13, 2023 15:20:48.312437111 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3478,2,0,4,,,Zain_aiinde,1,,,,,,,,,
413,"Jul 13, 2023 15:20:48.515651475 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
414,"Jul 13, 2023 15:20:48.619792102 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1930,2,0,8,0x0000000002310180,16,Aya's Galaxy ,1,2,,,,,,,,
415,"Jul 13, 2023 15:20:48.670424346 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1933,2,0,8,0x000000000231c781,16,Aya's Galaxy ,1,2,,,,,,,,
416,"Jul 13, 2023 15:20:48.778325449 GMT",d6:7e:a7:8e:35:cb,e8:9e:b4:51:a4:2f,44,0,d6:7e:a7:8e:35:cb,60,2,0,12,,,,,,,,,,,7,,
417,"Jul 13, 2023 15:20:48.778631759 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
418,"Jul 13, 2023 15:20:48.828428174 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
419,"Jul 13, 2023 15:20:48.828955628 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
420,"Jul 13, 2023 15:20:48.843335504 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
421,"Jul 13, 2023 15:20:48.910991681 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
422,"Jul 13, 2023 15:20:48.912099661 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,,,,,,,,,,
423,"Jul 13, 2023 15:20:48.947455786 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1950,2,0,8,0x0000000002360180,16,Aya's Galaxy ,1,2,,,,,,,,
424,"Jul 13, 2023 15:20:49.093883832 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
425,"Jul 13, 2023 15:20:49.106577347 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1958,2,0,8,0x0000000002386efe,16,Aya's Galaxy ,1,2,,,,,,,,
426,"Jul 13, 2023 15:20:49.183485880 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
427,"Jul 13, 2023 15:20:49.258161018 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,1,,,,,,,,,
428,"Jul 13, 2023 15:20:49.303910786 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1969,2,0,8,0x00000000023b725a,16,Aya's Galaxy ,1,2,,,,,,,,
429,"Jul 13, 2023 15:20:49.393832636 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
430,"Jul 13, 2023 15:20:49.997427248 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3491,2,0,4,,,Zain_aiinde,1,,,,,,,,,
431,"Jul 13, 2023 15:20:50.003833308 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,1,,,,,,,,,
432,"Jul 13, 2023 15:20:50.028694413 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2011,2,0,8,0x0000000002468180,16,Aya's Galaxy ,1,2,,,,,,,,
433,"Jul 13, 2023 15:20:50.058832749 GMT",,b4:c4:fc:b7:19:48,28,0,,,2,1,13,,,,,,,,,,,,,
434,"Jul 13, 2023 15:20:50.059341957 GMT",,b4:c4:fc:b7:19:48,38,0,,,2,1,8,,,,,,,,,,,,,
435,"Jul 13, 2023 15:20:50.064401624 GMT",,b4:c4:fc:b7:19:48,28,0,,,2,1,13,,,,,,,,,,,,,
436,"Jul 13, 2023 15:20:50.089145771 GMT",,b4:c4:fc:b7:19:48,38,0,,,2,1,8,,,,,,,,,,,,,
437,"Jul 13, 2023 15:20:50.193921474 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
438,"Jul 13, 2023 15:20:50.629136464 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
439,"Jul 13, 2023 15:20:50.644368618 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
440,"Jul 13, 2023 15:20:50.720509487 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,882,2,0,4,,,Zain656756,1,,,,,,,,,
441,"Jul 13, 2023 15:20:50.962684250 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2061,2,0,8,0x000000000254c180,16,Aya's Galaxy ,1,2,,,,,,,,
442,"Jul 13, 2023 15:20:51.076071028 GMT",d6:7e:a7:8e:35:cb,1e:12:cd:10:7a:16,385,0,d6:7e:a7:8e:35:cb,2415,2,0,5,0x00000000a15fb9b7,100,Aya's Galaxy ,1,1,,,,,,,,
443,"Jul 13, 2023 15:20:51.079729570 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
444,"Jul 13, 2023 15:20:51.099096840 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
445,"Jul 13, 2023 15:20:51.178393937 GMT",1e:12:cd:10:7a:16,ff:ff:ff:ff:ff:ff,153,0,ff:ff:ff:ff:ff:ff,825,2,0,4,,,,,,,,,,,,,
446,"Jul 13, 2023 15:20:51.203216779 GMT",1e:12:cd:10:7a:16,ff:ff:ff:ff:ff:ff,153,0,ff:ff:ff:ff:ff:ff,826,2,0,4,,,,,,,,,,,,,
447,"Jul 13, 2023 15:20:51.264463112 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,,,,,,,,,,
448,"Jul 13, 2023 15:20:51.331646351 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2226,2,0,8,0x00000000a163a180,100,Aya's Galaxy ,1,1,,,,,,,,
449,"Jul 13, 2023 15:20:51.605185156 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
450,"Jul 13, 2023 15:20:51.606612212 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
451,"Jul 13, 2023 15:20:51.625450419 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
452,"Jul 13, 2023 15:20:51.626819279 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
453,"Jul 13, 2023 15:20:51.647130575 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
454,"Jul 13, 2023 15:20:51.647800005 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
455,"Jul 13, 2023 15:20:51.658720736 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
456,"Jul 13, 2023 15:20:51.669721941 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
457,"Jul 13, 2023 15:20:51.682605947 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3504,2,0,4,,,Zain_aiinde,1,,,,,,,,,
458,"Jul 13, 2023 15:20:51.690462822 GMT",16:1d:16:80:2d:53,ff:ff:ff:ff:ff:ff,153,0,ff:ff:ff:ff:ff:ff,233,2,0,4,,,,1,,,,,,,,,
459,"Jul 13, 2023 15:20:51.711271439 GMT",16:1d:16:80:2d:53,ff:ff:ff:ff:ff:ff,153,0,ff:ff:ff:ff:ff:ff,234,2,0,4,,,,1,,,,,,,,,
460,"Jul 13, 2023 15:20:51.863664920 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2116,2,0,8,0x0000000002628180,16,Aya's Galaxy ,1,2,,,,,,,,
461,"Jul 13, 2023 15:20:51.909218496 GMT",,e0:cc:f8:42:fb:ec,28,0,,,2,1,13,,,,1,,,,,,,,,
462,"Jul 13, 2023 15:20:51.929268404 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2120,2,0,8,0x0000000002638180,16,Aya's Galaxy ,1,2,,,,,,,,
463,"Jul 13, 2023 15:20:52.158686137 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2134,2,0,8,0x0000000002670180,16,Aya's Galaxy ,1,2,,,,,,,,
464,"Jul 13, 2023 15:20:52.191576204 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2136,2,0,8,0x00000000026781e8,16,Aya's Galaxy ,1,2,,,,,,,,
465,"Jul 13, 2023 15:20:52.240486907 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2139,2,0,8,0x0000000002684180,16,Aya's Galaxy ,1,2,,,,,,,,
466,"Jul 13, 2023 15:20:52.260721574 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
467,"Jul 13, 2023 15:20:52.298735196 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
468,"Jul 13, 2023 15:20:52.385681893 GMT",d6:7e:a7:8e:35:cb,38:8b:59:56:3c:87,118,1,d6:7e:a7:8e:35:cb,65,2,0,5,0x00000000026a7939,16,Aya's Galaxy ,1,2,,,,,,,,
469,"Jul 13, 2023 15:20:52.386043260 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
470,"Jul 13, 2023 15:20:52.389602373 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
471,"Jul 13, 2023 15:20:52.390673040 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2148,2,0,8,0x00000000026a8c5b,16,Aya's Galaxy ,1,2,,,,,,,,
472,"Jul 13, 2023 15:20:52.392040042 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
473,"Jul 13, 2023 15:20:52.395553325 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
474,"Jul 13, 2023 15:20:52.400475300 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,1,,,,,,,,,
475,"Jul 13, 2023 15:20:52.471574619 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,3306,2,0,4,,,Zain_aiinde,1,,,,,,,,,
476,"Jul 13, 2023 15:20:52.472590477 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,3307,2,0,4,,,Zain_aiinde,1,,,,,,,,,
477,"Jul 13, 2023 15:20:52.473747205 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,122,0,ff:ff:ff:ff:ff:ff,3308,2,0,4,,,Zain_aiinde,1,,,,,,,,,
478,"Jul 13, 2023 15:20:52.474761670 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,3309,2,0,4,,,,,,,,,,,,,
479,"Jul 13, 2023 15:20:52.475734925 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,3310,2,0,4,,,,,,,,,,,,,
480,"Jul 13, 2023 15:20:52.476721372 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,3311,2,0,4,,,,,,,,,,,,,
481,"Jul 13, 2023 15:20:52.477786585 GMT",38:8b:59:56:3c:87,ff:ff:ff:ff:ff:ff,115,0,ff:ff:ff:ff:ff:ff,3312,2,0,4,,,,,,,,,,,,,
482,"Jul 13, 2023 15:20:52.544042301 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,,,,,,,,,,
483,"Jul 13, 2023 15:20:52.576481481 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2159,2,0,8,0x00000000026d6180,16,Aya's Galaxy ,1,2,,,,,,,,
484,"Jul 13, 2023 15:20:52.923781998 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
485,"Jul 13, 2023 15:20:52.949300188 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
486,"Jul 13, 2023 15:20:53.176034794 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2196,2,0,8,0x0000000002768780,16,Aya's Galaxy ,1,2,,,,,,,,
487,"Jul 13, 2023 15:20:53.182424793 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
488,"Jul 13, 2023 15:20:53.367738463 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3517,2,0,4,,,Zain_aiinde,1,,,,,,,,,
489,"Jul 13, 2023 15:20:53.452731033 GMT",d6:7e:a7:8e:35:cb,d8:13:99:46:53:fe,385,1,d6:7e:a7:8e:35:cb,2423,2,0,5,0x00000000a183fd7d,100,Aya's Galaxy ,1,1,,,,,,,,
490,"Jul 13, 2023 15:20:53.485815606 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2214,2,0,8,0x00000000027b4180,16,Aya's Galaxy ,1,2,,,,,,,,
491,"Jul 13, 2023 15:20:53.630064058 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2221,2,0,8,0x00000000027d74e6,16,Aya's Galaxy ,1,2,,,,,,,,
492,"Jul 13, 2023 15:20:53.716228817 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,1,,,,,,,,,
493,"Jul 13, 2023 15:20:54.026449018 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2241,2,0,8,0x0000000002838180,16,Aya's Galaxy ,1,2,,,,,,,,
494,"Jul 13, 2023 15:20:54.054427911 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2242,2,0,8,0x000000000283eed5,16,Aya's Galaxy ,1,2,,,,,,,,
495,"Jul 13, 2023 15:20:54.064319821 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,1,,,,,,,,,
496,"Jul 13, 2023 15:20:54.073613171 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,1,,,,,,,,,
497,"Jul 13, 2023 15:20:54.082980382 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
498,"Jul 13, 2023 15:20:54.199378603 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2254,2,0,8,0x00000000a18f6343,100,Aya's Galaxy ,1,1,,,,,,,,
499,"Jul 13, 2023 15:20:54.308899346 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
500,"Jul 13, 2023 15:20:54.321716834 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2256,2,0,8,0x00000000028802df,16,Aya's Galaxy ,1,2,,,,,,,,
501,"Jul 13, 2023 15:20:54.378461519 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
502,"Jul 13, 2023 15:20:54.469323730 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2263,2,0,8,0x00000000028a4385,16,Aya's Galaxy ,1,2,,,,,,,,
503,"Jul 13, 2023 15:20:54.501600552 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2265,2,0,8,0x00000000028ac180,16,Aya's Galaxy ,1,2,,,,,,,,
504,"Jul 13, 2023 15:20:54.551766225 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2268,2,0,8,0x00000000028b855e,16,Aya's Galaxy ,1,2,,,,,,,,
505,"Jul 13, 2023 15:20:54.665418361 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2275,2,0,8,0x00000000028d4180,16,Aya's Galaxy ,1,2,,,,,,,,
506,"Jul 13, 2023 15:20:54.685864251 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,1,,,,,,,,,
507,"Jul 13, 2023 15:20:54.693667937 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
508,"Jul 13, 2023 15:20:54.870441793 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,1009,2,0,4,,,Zain656756,1,,,,,,,,,
509,"Jul 13, 2023 15:20:54.886057562 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,1,,,,,,,,,
510,"Jul 13, 2023 15:20:55.024480503 GMT",,44:15:49:ac:e9:67,38,0,,,2,1,8,,,,1,,,,,,,,,
511,"Jul 13, 2023 15:20:55.052684952 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3530,2,0,4,,,Zain_aiinde,1,,,,,,,,,
512,"Jul 13, 2023 15:20:55.169457736 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
513,"Jul 13, 2023 15:20:55.180660932 GMT",,e0:cc:f8:42:fb:ec,28,0,,,2,1,13,,,,1,,,,,,,,,
514,"Jul 13, 2023 15:20:55.194090467 GMT",,e0:cc:f8:42:fb:ec,28,0,,,2,1,13,,,,1,,,,,,,,,
515,"Jul 13, 2023 15:20:55.454265272 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2319,2,0,8,0x0000000002994aec,16,Aya's Galaxy ,1,2,,,,,,,,
516,"Jul 13, 2023 15:20:55.483033821 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,1,,,,,,,,,
517,"Jul 13, 2023 15:20:55.628651495 GMT",,e0:cc:f8:42:fb:ec,38,0,,,2,1,8,,,,1,,,,,,,,,
518,"Jul 13, 2023 15:20:55.641403652 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2330,2,0,8,0x00000000029c2695,16,Aya's Galaxy ,1,2,,,,,,,,
519,"Jul 13, 2023 15:20:55.763135020 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2338,2,0,8,0x00000000029e019a,16,Aya's Galaxy ,1,2,,,,,,,,
520,"Jul 13, 2023 15:20:55.828629895 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2341,2,0,8,0x00000000029f0180,16,Aya's Galaxy ,1,2,,,,,,,,
521,"Jul 13, 2023 15:20:55.876784573 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,1,,,,,,,,,
522,"Jul 13, 2023 15:20:55.926935815 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2346,2,0,8,0x0000000002a08180,16,Aya's Galaxy ,1,2,,,,,,,,
523,"Jul 13, 2023 15:20:55.933458691 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,1,,,,,,,,,
524,"Jul 13, 2023 15:20:55.940684432 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2271,2,0,8,0x00000000a1a9f612,100,Aya's Galaxy ,1,1,,,,,,,,
525,"Jul 13, 2023 15:20:55.953849592 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,,,,,,,,,,
526,"Jul 13, 2023 15:20:56.105733446 GMT",e8:9e:b4:51:a4:2f,d6:7e:a7:8e:35:cb,44,0,d6:7e:a7:8e:35:cb,140,2,2,12,,,,,,,,,,,,,
527,"Jul 13, 2023 15:20:56.107798555 GMT",d6:7e:a7:8e:35:cb,e8:9e:b4:51:a4:2f,44,0,d6:7e:a7:8e:35:cb,70,2,0,12,,,,,,,,,,,7,,
528,"Jul 13, 2023 15:20:56.107897545 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
529,"Jul 13, 2023 15:20:56.226367260 GMT",d6:7e:a7:8e:35:cb,e8:9e:b4:51:a4:2f,44,0,d6:7e:a7:8e:35:cb,71,2,0,12,,,,,,,,,,,7,,
530,"Jul 13, 2023 15:20:56.226627124 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
531,"Jul 13, 2023 15:20:56.336580452 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2371,2,0,8,0x0000000002a6c180,16,Aya's Galaxy ,1,2,,,,,,,,
